x DESN 1 ,y DESN 1,z DESN 1,i DESN 1,x DESN 2,y DESN 2,z DESN 2,i DESN 2,xDESN 3,y DESN 3,z DESN 3,i DESN 3
-8,-42,54,0,-7,-60,64,0,-7,-53,55,0
-1,16,6,33,-5,33,-2,0,-2,25,8,0
-7,-36,50,96,-7,-45,49,0,-7,29,-13,0
-1,10,10,140,1,-45,65,0,-1,-52,73,0
-4,10,5,204,-7,27,-10,0,-7,35,-16,0
-4,-34,52,282,-2,-47,67,0,-9,-21,21,0
0,9,0,334,-2,4,24,0,-2,-8,42,0
-5,-37,59,365,-7,-17,30,0,-6,-4,10,0
-1,16,-8,376,0,-5,32,0,-4,-57,68,0
-4,-24,27,375,-5,24,-4,0,-6,37,-5,0
-2,-4,33,370,-4,-43,62,61,-5,-53,56,60
-2,-15,10,361,0,-12,38,114,-4,25,7,109
-3,-20,52,290,-7,-9,16,163,-8,25,-11,161
-2,8,-6,217,0,-16,45,241,0,-51,72,232
-2,-39,69,148,-6,-4,6,308,-7,34,-18,310
-2,27,-20,60,-1,-27,56,357,-2,-62,73,358
0,-59,81,0,-4,8,-6,374,-4,38,-1,
-5,17,20,0,-6,-48,46,380,7,375,,
-2,-33,23,0,0,19,15,373,-3,-61,71,382
,,,,-7,-35,32,372,-5,38,-10,369
-3,-4,45,0,0,1,33,349,-5,-56,57,366
-5,53,-24,0,-5,-17,10,266,-2,25,3,321
0,-78,73,0,0,-16,54,202,-5,-42,47,238
-5,49,-9,0,-5,6,-7,126,-2,16,20,174
-3,27,-24,0,-,,,,-7,-30,29,90
3,-68,82,0,6,-67,67,55,1,-59,75,25
-4,28,19,0,-4,40,-2,0,-5,37,-17,0
-4,-31,20,0,-4,-59,45,0,-1,-63,71,0
-1,-15,49,0,3,-66,83,0,-5,39,-7,0
-6,65,-29,0,-4,53,-27,0,-7,6,-3,0
4,-72,95,0,0,-81,81,0,5,-43,61,0
4,-72,95,0,0,-12,46,0,-2,25,7,0
-7,19,25,0,-4,1,-4,0,-6,-42,38,0
-7,19,25,19,-3,-80,67,0,3,-60,64,0
-8,57,-40,72,-1,44,-4,0,-7,39,-13,0
3,-79,93,116,-6,-53,48,0,1,-60,64,0
-4,-9,50,180,2,-71,82,0,3,-23,44,0
-4,0,-12,241,-5,53,-33,0,-7,6,0,0
-8,-36,61,315,1,-78,84,0,-3,-53,58,0
-12,16,-20,362,1,-13,47,0,-2,25,2,0
3,-51,75,374,-7,5,0,0,-7,22,-9,0
-9,37,-21,377,-2,-70,76,0,3,-46,65,0
4,-58,77,370,-6,44,-9,0,0,10,17,0
-10,41,-22,363,-7,23,-18,61,-5,-25,31,66
2,-62,73,304,3,-53,76,112,0,-5,27,110
-9,43,-14,221,-8,38,-21,168,-6,-14,23,168
-1,-57,69,150,1,-60,80,238,-1,-43,59,250
-8,37,-4,75,-7,42,-24,318,-4,19,-2,321
-4,-52,55,1,0,-67,76,357,-3,-42,53,364
3,-32,56,0,-6,45,-17,376,-1,17,,
-10,16,-1,0,-3,-65,70,378,3,376,,
,,,,-6,44,-10,375,-6,-38,47,381
,,,,-5,-62,59,365,-1,17,11,376
1,-39,64,0,-5,36,4,319,-7,-35,40,375
-3,17,19,0,-9,32,-18,236,-1,10,20,328
-9,-33,33,0,0,-57,78,164,-8,-25,30,240
-1,-49,62,0,-7,45,-2,,0,0,33,182
-5,28,-7,0,2,87,,,-5,32,-4,105
-4,-50,62,0,-1,-66,79,14,-5,-51,63,31
3,-8,38,0,-8,50,-19,0,-5,32,-6,0
-11,-5,13,0,-3,-68,73,0,-6,-50,56,0
2,-26,47,0,1,-24,58,0,0,-32,60,0
-1,25,4,0,-8,13,-6,0,-7,20,-6,0
-8,-40,51,0,0,-45,66,0,-7,-41,46,0
0,-36,57,0,-4,31,6,0,-4,14,18,0
-6,21,-2,0,-9,-46,43,0,-8,-30,30,0
-2,-43,58,0,0,-57,71,0,-3,-58,72,0
0,4,21,27,-5,40,-16,0,-5,40,-14,0
-8,-20,32,93,-3,-59,72,0,-6,-57,67,0
0,-7,28,130,-2,-7,36,0,-4,35,-8,0
-2,21,-2,198,-9,-7,14,0,-8,9,-3,0
-6,-42,57,274,0,-21,47,0,0,-36,65,0
0,16,-1,337,-3,29,-3,0,-3,29,7,0
-7,-43,56,364,-7,-44,59,0,-8,-40,46,0
0,17,-2,376,-1,-27,51,0,-2,-47,70,0
-5,-43,52,373,-8,7,3,24,-7,33,-15,31
-1,20,6,369,0,-32,55,88,-2,-57,72,96
-2,12,-8,362,-1,12,9,128,-7,38,-13,144
-3,-46,69,301,-6,-34,47,193,-3,-58,69,212
-2,32,-21,218,-2,10,14,272,-4,35,-10,293
-2,-58,78,149,-5,-36,37,336,-5,-58,63,353
-2,42,-22,60,0,6,23,364,-2,30,1,36
-2,,,,-3,23,-11,374,8,,,
,-67,78,0,-3,-54,68,377,-7,21,-12,378
-3,44,-21,0,-3,36,-14,369,0,-51,72,375
-2,3,-6,0,-4,-61,66,357,-6,35,-20,368
-1,-37,71,0,-2,38,-8,289,0,-62,77,349
-3,26,-22,0,-5,-57,59,217,-5,41,-22,266
-1,-58,47,0,-2,33,3,148,-3,-60,76,197
-6,20,20,0,-5,-49,41,69,-3,40,-16,112
-3,-34,20,0,-2,16,28,0,-4,-60,66,44
1,-80,81,0,-3,50,-33,,-4,33,-3,0
-6,61,-20,0,,0,,,-4,-54,50,0
-1,-78,67,0,0,-81,85,0,2,-49,72,0
1,-51,73,0,-5,62,-24,0,-5,33,-19,0
-4,43,-31,0,-5,3,-8,0,2,-65,73,0
2,-74,88,0,2,-47,72,0,0,-1,32,0
-5,17,26,0,-5,49,-6,0,-6,-14,11,0
-5,-20,18,0,-5,-64,46,0,-1,-69,64,0
1,-83,89,3,0,19,21,0,-4,39,-6,0
-8,60,-29,80,-5,63,-32,0,-4,-53,52,0
0,-75,73,122,0,-84,84,0,4,-52,66,0
-9,46,-3,181,-5,58,-27,0,-6,33,-19,0
-1,-55,50,255,-6,13,-12,0,2,-60,72,0
-8,21,16,321,1,-49,75,0,1,0,28,0
-7,46,-31,363,-6,40,-27,0,-6,-11,18,0
3,-72,83,374,-4,-52,52,0,0,-58,70,0
-10,52,-23,377,-5,20,19,0,-5,33,-9,8
2,-68,74,372,-4,-31,25,60,-6,2,3,63
-9,43,-14,362,3,-72,83,112,2,-33,53,111
-1,-59,62,295,-9,51,-24,168,-6,15,2,164
-8,35,2,222,1,-67,76,236,-4,-38,48,240
-5,-45,50,152,-8,43,-14,316,-2,9,14,307
-4,21,16,77,-2,-64,62,360,-5,-30,36,356
-7,-34,35,0,-5,36,-1,376,1,0,20,373
2,-50,67,0,-5,-51,50,379,-7,-20,28,380
-10,31,-7,0,-3,25,15,375,0,-5,32,376
,,,,-8,-40,32,370,,,,
0,-49,65,0,-2,10,29,322,,,,
0,-6,39,0,-9,-19,18,236,-5,20,0,373
-9,-9,14,0,1,-9,48,172,-2,-44,53,350
-4,-51,57,0,-5,50,-1,,-4,24,0,280
-4,26,3,0,5,92,,,-4,-42,54,206
-11,3,7,0,-5,-65,68,24,-3,25,7,135
2,-29,52,0,-5,41,-6,0,-7,-40,47,57
0,22,10,0,-7,-56,55,0,0,-38,60,0
-9,-37,42,0,2,-47,73,0,-7,24,-8,0
0,11,19,0,-8,35,-16,0,-1,-49,68,0
-8,24,-4,0,-2,-61,73,0,-2,5,32,0
-2,-46,63,0,-3,8,27,0,-8,-17,19,0
1,-1,29,0,-9,-22,21,0,-3,-56,66,0
-10,-11,24,0,-3,-64,72,0,-4,35,-9,0
0,-14,39,4,-4,42,-10,0,-7,-56,61,0
-2,24,-1,76,-7,-56,63,0,-3,32,0,0
-7,-46,55,120,-3,29,-1,0,-8,19,-7,0
0,19,5,173,-8,15,-3,0,0,-46,66,0
-8,-37,49,249,1,-40,63,0,-2,17,16,0
0,9,9,306,-1,17,13,0,-8,-30,32,0
-3,10,0,356,-10,-29,42,0,-2,-53,73,0
-3,-39,57,372,0,5,19,0,-6,38,-14,0
-1,18,-6,376,-5,20,-5,29,-5,-55,70,0
-4,-44,64,374,-2,-43,62,93,-5,36,-8,0
-3,25,-12,368,-4,20,-3,142,-9,2,5,50
-3,-55,68,328,-4,-40,61,208,1,-32,61,104
-1,36,-15,246,-3,19,-7,286,-4,29,3,149
-5,-56,68,172,-5,-16,18,345,-6,-45,49,220
-3,-25,57,92,-1,-15,45,370,-2,18,13,294
-3,12,-9,21,-4,-5,6,376,-7,-36,36,354
0,-45,70,0,-1,-27,55,375,0,3,28,3
-2,27,-21,0,-4,13,-10,368,66,,,
,,,,0,-48,70,350,-9,-18,19,377
-4,-44,42,0,-3,32,-21,269,1,-13,44,375
-5,13,25,0,-3,-61,80,200,-4,40,-15,368
-1,-28,18,0,-3,47,-29,1,-4,-60,66,348
0,-72,77,0,15,,,,-4,33,-5,268
-2,48,-19,0,-1,-72,83,42,-6,-49,55,200
-2,-71,64,0,-3,52,-22,0,-2,25,7,130
1,-41,68,0,-4,2,-12,0,-7,-42,41,57
-5,36,-23,0,0,-42,74,0,0,12,25,0
2,-72,82,0,-3,34,-27,0,-5,35,-23,0
-3,14,26,0,-3,-63,46,0,0,-64,75,0
-4,-20,14,0,-4,22,24,0,-3,44,-15,0
-2,-18,56,0,-6,-31,15,0,-8,-8,4,0
-8,63,-25,0,0,-91,82,0,3,-32,58,0
-1,-74,72,0,-4,65,-25,0,-2,38,-2,0
-8,44,-5,57,-2,-79,69,0,-6,-58,46,0
-6,42,-33,115,3,-56,77,0,1,19,16,0
2,-71,91,162,-6,46,-34,0,-6,42,-16,0
-8,56,-35,240,2,-77,89,0,1,-68,71,0
4,-79,87,309,-2,16,23,0,1,-11,39,0
-8,56,-26,361,-6,-20,21,0,-8,-2,3,0
0,-75,73,373,0,-15,51,0,-3,-63,66,0
-9,48,-11,378,-8,57,-28,37,-2,37,-5,0
0,-60,57,374,-1,-73,73,102,-5,-50,55,0
-7,30,8,367,-8,45,-10,157,3,-48,69,0
-6,-42,39,327,-3,-57,58,224,-7,30,-16,53
-5,12,24,248,-7,28,10,300,3,-57,67,106
-9,42,-19,173,-5,-45,37,353,-6,33,-8,162
1,-58,74,105,-2,13,23,373,-2,-49,62,236
-9,40,-,,-7,-27,24,378,-6,24,-6,309
11,24,,,-1,-2,42,375,-5,-4,12,356
-2,-55,62,0,-8,46,-18,369,2,-26,,
-7,31,0,0,-2,-67,69,332,45,374,,
-9,5,5,0,-7,46,-12,246,-8,6,4,380
2,-31,58,0,-5,-60,65,174,0,-29,53,378
-5,24,8,0,-5,39,3,,-7,11,0,374
-8,-42,43,0,,106,,,-6,-32,36,354
1,-41,60,0,-8,-50,48,31,-1,7,21,289
-8,21,-6,0,-3,22,16,0,-7,-23,31,209
-10,-30,34,0,-9,-33,33,0,-1,1,31,140
2,4,29,0,0,-64,80,0,-8,-15,23,61
-11,-17,23,0,-7,47,-18,0,0,-11,39,0
2,-12,38,0,-4,-66,70,0,-5,30,-4,0
-5,28,-4,0,0,-21,49,0,-6,-50,60,0
-5,-47,58,0,-8,6,0,0,0,-25,53,0
1,-23,49,0,-7,-60,63,0,-7,13,-3,0
-9,10,5,0,-2,33,2,0,-1,-43,63,0
-9,-42,51,0,-9,25,-10,0,-3,20,12,0
0,16,9,52,1,-51,68,0,-5,38,-15,0
-8,-34,42,106,-7,33,-14,0,-7,-17,21,0
1,8,19,151,-9,-25,32,0,-7,-17,21,0
-4,22,-3,223,0,-4,32,0,-2,-59,72,0
-4,-47,61,297,-9,-9,21,0,-6,38,-10,0
-1,22,-6,355,-5,-48,62,0,-6,-54,64,0
-6,-48,61,368,-4,24,-3,12,-2,-29,59,0
0,23,-7,376,-4,-43,58,80,-5,17,-6,0
-7,-46,58,372,0,-23,46,126,-1,-42,67,0
-2,24,0,368,-6,1,8,176,-3,21,12,7
-4,6,-5,349,0,-25,49,250,-8,-34,38,79
-2,-38,64,274,-5,2,5,312,-2,4,28,121
-1,23,-14,193,-6,-39,49,357,-6,34,-14,182
-3,-50,72,123,0,14,10,374,-2,-56,71,260
-2,33,-18,38,-7,-36,40,375,-6,34,-12,333
-3,-60,73,0,0,12,21,372,1,-29,55,363
-1,-6,36,0,-7,-29,25,367,-3,31,-5,377
-3,-12,11,0,-1,-4,38,333,-6,-49,56,379
-3,-20,53,0,-5,-11,8,253,-3,,,
-3,6,-7,,-4,-62,73,186,,24,7,368
0,,,,-1,43,-,,-7,-39,39,366
-2,-59,56,0,15,98,,,-1,7,24,318
-3,26,7,0,-5,-65,64,32,-5,33,-18,234
-2,27,-20,0,-3,38,0,0,-1,-55,76,166
0,-61,73,0,-4,-58,44,0,-5,36,-20,77
-3,9,31,0,1,-66,87,0,0,-58,71,15
-4,-17,11,0,-3,55,-33,0,-4,33,-10,0
0,-26,56,0,0,-85,85,0,-3,-58,62,0
-5,49,-13,0,-1,-12,51,0,1,-32,65,0
-4,-63,60,0,-5,3,-11,0,-7,18,-13,0
-5,36,6,0,-4,-85,69,0,4,-54,69,0
-5,46,-28,0,-2,51,-3,0,-1,16,21,0
3,-74,87,4,-6,-56,45,0,-8,-32,23,0
-4,8,31,74,3,-82,89,0,4,-11,39,0
-5,-15,11,123,-5,64,-40,0,-5,45,-12,0
-2,-22,58,183,1,-87,89,0,-2,-64,60,0
-5,12,-12,261,1,-23,56,0,-2,31,0,0
0,-47,74,326,-7,19,-13,0,-7,26,-15,0
-6,33,-24,365,2,-52,79,0,4,-57,72,0
2,-64,80,374,-6,42,-4,30,1,14,18,0
-8,48,-26,378,-3,-53,46,97,-7,-25,28,0
2,-68,81,370,-5,18,22,138,3,-9,38,0
-4,-2,40,362,-5,-28,26,207,-6,40,-16,42
-8,-8,7,310,-2,-4,39,286,-1,-61,65,105
0,-22,54,234,-6,-11,6,344,-5,32,-4,158
-7,11,-1,163,0,-70,73,368,-3,-47,52,233
1,-34,64,97,-6,43,-12,378,-3,16,9,301
-7,30,7,30,-2,-59,63,376,-7,20,-5,354
-5,-42,42,0,-6,37,1,374,1,-47,59,373
-3,13,20,0,-7,-52,48,352,-7,23,-7,379
,,,,-3,27,15,283,0,-43,60,3
-8,26,-6,0,-8,-37,36,205,77,,,
0,-46,66,0,0,11,30,140,-5,24,-2,373
-9,28,-7,0,,,,,-3,-46,55,348
-9,-18,20,0,,,,,-6,25,-1,273
2,-12,39,0,-7,45,-20,58,-4,-43,53,197
-5,27,-2,0,-2,-65,75,0,-2,24,7,126
-6,-46,56,0,-7,46,-15,0,-8,13,2,57
-5,26,5,0,-5,-64,69,0,0,-37,59,0
-10,5,4,0,1,-27,60,0,-2,17,13,0
1,-34,54,0,-8,16,-8,0,-8,-35,38,0
0,19,11,0,0,-48,68,0,-2,-8,38,0
-8,-35,45,0,-2,28,9,0,-4,36,-12,0
-2,-40,62,0,-11,-41,40,0,-4,36,-12,0
-6,24,-6,0,-1,-58,72,0,-7,-7,7,0
-3,-48,63,0,-6,41,-15,0,-7,-7,7,0
0,-1,29,62,-3,-61,70,0,-1,-25,52,0
-8,-16,25,113,-5,38,-10,0,-2,37,-3,0
0,-12,40,169,-10,0,9,0,-8,-50,45,0
-7,-4,11,245,0,-28,52,0,-4,20,6,0
0,-27,48,312,-1,28,1,0,-6,31,-14,0
0,16,7,376,-8,-41,54,0,-11,-56,70,0
0,16,7,378,-2,16,10,0,-7,37,-16,0
-3,18,-9,377,-7,16,-2,58,-6,-57,71,0
-6,-37,40,370,-3,-40,59,111,-1,-10,43,0
0,9,20,369,-4,17,0,164,-8,-2,8,64
-2,26,-16,350,-3,-38,58,238,-4,-57,66,115
-4,-55,73,277,-3,15,-4,312,-5,33,0,164
-2,38,-19,196,-6,-24,30,357,-6,-48,55,241
-3,-59,71,124,-1,-6,29,375,-4,20,7,306
-2,38,-10,40,-6,-17,19,377,-6,-40,42,360
-3,-58,62,0,-1,-11,44,373,-1,,,
-3,28,-2,0,-5,-5,4,367,,7,23,368
-,,,,-1,-29,58,327,-7,-23,25,378
2,19,-11,0,-3,14,-12,242,0,-7,37,374
0,-48,71,0,-1,-43,74,172,-5,37,-17,367
-3,29,-17,0,-4,30,-23,86,-2,-60,69,336
-2,-35,31,0,-1,-59,81,15,-5,34,-10,248
-2,-3,32,0,-2,42,-,,-5,-50,64,182
-4,-15,8,0,29,0,,,-4,28,-1,103
0,-64,67,0,-3,-30,17,0,-5,-47,49,33
-5,42,-6,0,-1,-6,52,0,-2,18,14,0
-5,15,-11,0,-4,-1,-7,0,-5,24,-18,0
1,-53,72,0,-2,-80,69,0,1,-53,75,0
-5,42,-27,0,-4,48,-5,0,-5,37,-18,0
-3,-39,33,0,-3,33,-25,0,-5,-25,15,0
-3,6,36,0,3,-74,83,0,2,-15,47,0
-7,58,-26,0,-5,64,-32,0,-5,0,0,0
1,-77,81,14,1,-89,83,0,-4,-65,55,0
-8,54,-21,94,1,-23,53,0,-2,33,5,0
0,-69,68,133,-5,16,-15,0,-8,32,-14,0
-8,41,3,190,-3,-77,72,0,3,-64,71,0
-7,40,-29,272,-4,47,-4,0,-7,44,-21,0
3,-70,87,332,-6,-52,49,0,-7,-17,17,0
-6,52,-32,366,4,-76,91,0,2,-19,46,0
3,-76,85,375,-7,57,-37,62,-8,8,0,0
-9,57,-23,377,2,-80,88,112,-3,-60,64,0
0,-71,71,369,-8,56,-25,170,-4,31,1,5
-9,44,-9,357,0,-71,74,238,-7,25,-15,77
-3,-55,54,291,-8,42,-11,315,3,-55,70,118
-5,27,12,214,-3,-61,56,360,-6,35,-12,187
-7,-34,38,140,-5,30,7,374,3,-57,67,262
-4,7,29,76,-10,34,-22,377,-6,32,-9,330
-9,37,-14,0,3,-57,77,374,-2,-54,58,366
1,-56,67,0,-8,41,-22,367,2,-25,44,378
-1,-10,,,0,-63,76,320,-9,8,3,381
45,0,,,-9,47,-19,234,3,-,,
-9,-2,11,0,-2,-63,71,162,33,56,376,
0,-24,51,0,-5,,,,-9,15,-3,370
-6,25,1,0,,45,-10,81,1,-39,59,329
-5,-45,49,0,-6,-59,62,10,-1,9,19,255
2,-35,57,0,-5,36,1,0,-6,-25,32,182
-11,16,0,0,-10,22,-10,0,0,4,30,115
2,-39,58,0,2,-49,73,0,-9,-18,24,37
0,10,20,0,-8,36,-16,0,0,-8,36,0
-9,-26,30,0,-10,-34,32,0,-5,28,-5,0
-1,-45,61,0,0,1,32,0,-3,-49,61,0
-7,27,-4,0,-5,40,-14,0,1,-18,50,0
-5,-47,62,0,-4,-63,69,0,-9,6,3,0
1,-9,38,0,-3,41,-6,0,-7,-49,53,0
-9,-5,15,0,-10,7,4,0,-1,24,7,0
-7,-49,60,21,1,-36,58,0,-5,19,-6,0
-2,25,1,88,-8,23,-8,0,-1,-47,67,0
-8,-40,44,281,-9,-41,46,0,-7,34,-12,0
-2,-44,67,300,0,12,19,0,-10,-26,28,0
0,10,20,319,-5,30,-8,0,-1,-5,35,0
0,10,20,336,-4,-49,64,0,-8,-6,12,0
-1,24,-10,364,-5,27,-6,30,-6,-56,68,0
-4,-53,64,375,-8,-13,24,93,-4,38,-4,0
-1,31,-22,372,1,-16,38,138,-9,-50,56,0
-5,-54,54,367,-7,-5,18,204,-3,26,8,0
0,32,-20,350,-1,-21,42,286,-6,25,-11,70
-6,-56,63,280,-4,-3,9,343,-2,-53,73,118
-1,33,-3,207,-1,-26,49,368,-6,37,-15,181
-6,-50,52,132,-4,4,3,377,-4,-59,71,259
-1,21,12,56,-7,-40,49,377,-4,36,-14,329
-5,-37,35,0,-1,17,10,372,-5,-60,69,
-3,-59,72,0,-4,-39,39,357,365,,,
-1,,,,-1,12,22,294,-2,34,-9,377
,36,-19,0,-5,-28,28,210,-6,-53,58,376
-2,-58,71,0,-2,0,34,153,-1,26,3,369
-3,-15,44,0,,,,,-6,22,-13,364
-4,0,2,0,-2,40,-22,65,-1,-50,73,304
-2,-36,57,0,-2,-65,77,0,-4,32,-19,221
0,27,0,0,-3,44,-18,0,-2,-53,76,153
-4,-46,45,0,-3,-69,67,0,-4,33,-19,63
0,-49,71,0,-5,45,-2,0,-2,-55,73,0
-5,37,-19,0,-2,28,-26,0,-4,31,-14,0
0,-68,73,0,1,-69,84,0,-2,-57,67,0
-1,-8,42,0,-4,22,24,0,0,-21,57,0
-5,-1,2,0,-5,-34,16,0,-4,6,-8,0
-1,-69,72,0,0,-14,51,0,-2,-58,53,0
-6,48,-9,0,-5,66,-23,0,-3,25,11,0
-3,-61,57,0,-3,-80,67,0,-6,-45,32,0
3,-59,79,57,-4,45,-2,0,3,-64,70,0
-5,45,-31,117,-5,49,-34,0,-6,48,-15,0
2,-72,89,162,2,-81,92,0,0,-70,66,0
-8,56,-32,243,-6,66,-37,0,2,-30,54,0
1,-78,83,308,-6,-15,14,0,-7,18,-11,0
-7,55,-22,362,0,-24,58,6,-3,-57,54,0
-2,-72,70,372,-6,16,-15,81,-2,27,10,0
-7,44,-5,378,-2,-73,70,124,-6,-36,38,0
-8,33,-23,373,-8,42,-4,187,-1,2,29,0
2,-62,81,367,-2,-52,50,264,-6,44,-24,63
-9,46,-28,315,-7,18,19,330,1,-69,72,113
1,-67,82,238,-5,-32,25,365,-6,43,-10,175
-8,50,-21,160,0,-2,37,377,-2,-56,60,253
0,-63,72,93,-8,-9,10,377,-5,25,2,317
-9,40,-8,20,0,-18,54,375,-7,23,-10,362
-3,-53,57,0,-9,5,-7,367,3,-52,65,375
1,-37,64,,-2,-61,61,316,-8,31,-11,381
,0,,,-7,37,-1,236,0,,,
-9,23,-8,0,-6,-49,53,162,,-49,64,376
-5,-40,44,0,-,,,,-6,28,-8,369
-4,11,21,0,4,27,13,90,0,-48,59,327
-8,-29,30,0,-8,-40,39,16,-6,27,-1,247
0,-51,64,0,0,12,26,0,-4,-42,55,173
-8,28,-7,0,-8,38,-15,0,-4,23,6,103
-1,-48,61,0,0,-58,73,0,-9,8,4,38
1,-12,40,0,0,-3,43,0,1,-32,56,0
-10,-4,11,0,-10,-8,8,0,-2,18,12,0
1,-23,49,0,-6,-61,63,0,-7,-36,41,0
-4,24,2,0,-2,36,-2,0,-2,12,23,0
-6,-41,52,0,-8,-53,56,0,-7,24,-7,0
1,-30,57,0,2,-39,63,0,-2,-51,64,0
-8,16,0,0,-9,27,-9,0,-5,32,-9,0
-10,-38,46,19,0,-53,66,0,-10,-15,18,0
0,12,16,88,1,8,24,0,0,-14,43,0
-8,-32,37,127,-10,-19,26,0,-8,5,5,0
1,5,28,186,-3,-54,70,0,-7,-53,59,0
-8,-21,23,269,-4,35,-8,0,-3,28,5,0
0,-12,38,331,-7,-51,60,0,-8,22,-9,0
0,30,-9,367,1,-24,48,16,-2,-47,69,0
-6,-56,62,376,-7,7,7,76,-1,15,19,0
0,31,-4,376,0,-34,53,117,-9,-26,32,0
-8,-49,53,374,-1,16,9,175,-1,-1,36,0
0,21,6,368,-8,-33,44,253,-6,38,-12,74
-2,23,-17,318,0,6,14,312,-5,-58,67,117
-1,-54,76,238,-7,-30,40,358,-4,36,-6,175
-2,40,-22,157,1,2,20,373,-6,-52,58,254
-4,-62,76,84,-2,17,-8,377,-4,25,3,317
-2,41,-19,2,-4,-44,62,375,-8,-45,47,3
-4,-64,68,0,-2,25,-10,368,64,,,
-1,36,,,-5,-53,66,328,0,13,16,372
,-8,0,,-1,32,-13,245,-4,30,-15,377
-3,16,-7,0,-5,-54,67,174,-2,-54,71,370
0,-45,66,0,-,,,,-6,34,-17,363
-2,20,8,0,1,34,-7,94,-2,-58,69,313
-4,-40,38,0,-5,-55,58,24,-3,33,-13,228
0,2,24,0,-3,29,4,0,-5,-50,66,160
-1,35,-19,0,-3,24,-24,0,-2,27,-4,77
-2,-59,69,0,0,-58,83,0,-5,-48,56,10
-2,-16,48,0,-2,20,25,0,-2,19,6,0
-4,3,-6,0,-3,-34,20,0,-4,13,-12,0
-1,-61,56,0,-3,-9,48,0,0,-42,70,0
-5,34,2,0,-3,56,-24,0,-4,24,-15,0
-4,-48,44,0,-3,-81,65,0,-5,-35,26,0
0,-59,80,0,-3,49,-1,0,-1,-2,37,0
-6,48,-26,0,-4,42,-26,0,-5,-15,8,0
2,-72,81,21,1,-80,85,0,-2,-63,59,0
-2,-5,41,94,-6,65,-37,0,-3,38,1,0
-7,-4,4,132,-6,-19,10,0,-8,18,-8,0
0,-29,63,190,1,-23,58,0,3,-55,66,0
-5,19,-16,274,-6,21,-14,0,1,16,17,0
0,-54,77,334,-3,-76,75,0,-7,-29,26,0
-6,39,-28,369,-8,44,-4,48,2,-5,38,0
2,-68,83,378,-4,-53,45,106,-6,48,-18,0
-4,16,26,378,-5,16,26,154,-1,-67,69,0
-6,-23,20,374,-4,-24,20,232,-4,40,-10,38
-2,-12,49,356,-4,-12,49,308,-6,17,-12,102
-8,2,-2,293,-5,-1,-3,357,3,-52,70,148
1,-34,65,218,0,-75,73,373,-7,37,-16,225
-7,25,-11,139,-7,46,-10,379,3,-63,72,300
0,-48,75,73,-3,-58,59,375,-7,40,-17,358
-7,25,13,0,-7,31,7,372,0,-64,67,375
-7,-35,34,0,-5,-46,38,331,-5,36,-9,381
-2,4,32,0,-3,16,24,255,-2,-,,
-8,39,-13,0,-9,-26,28,178,51,59,378,
-1,-55,69,0,0,1,,,-4,25,3,375
,,,,,39,117,,-8,17,-8,353
,,,,-8,44,-16,37,1,-42,65,280
-9,34,-7,0,-2,-62,68,0,-7,26,-11,194
-9,-3,6,0,-6,40,-7,0,0,-45,67,124
2,-28,52,0,-5,-56,63,0,-7,29,-7,46
-4,26,2,0,2,-31,62,0,-1,-48,63,0
-6,-41,51,0,-10,18,-8,0,0,-5,35,0
2,-34,58,0,1,-48,66,0,-8,-10,17,0
-10,17,-5,0,0,20,16,0,0,-15,47,0
1,-42,60,0,-11,-34,35,0,-5,30,-2,0
0,9,21,0,-1,-55,68,0,-5,-51,56,0
-8,-25,36,0,-7,38,-12,0,-3,27,5,0
-2,-42,65,0,-3,-59,64,0,-8,14,-3,0
-7,26,-8,0,-5,36,-6,0,0,-42,63,0
-3,-47,64,17,-10,6,6,0,0,21,14,0
-3,26,-7,89,0,-32,58,0,-8,-32,35,0
-8,-11,17,130,-1,27,4,0,-3,-54,69,0
0,-17,47,200,-9,-40,46,0,-7,38,-14,0
-7,0,4,267,0,-43,62,7,-5,-56,69,0
0,-34,56,328,-6,24,-6,75,-1,-15,47,0
-4,15,-6,367,-3,-47,62,120,-8,6,5,0
-8,-46,48,376,-4,24,-4,183,0,-33,61,0
0,15,14,376,-5,-45,60,261,-4,31,1,43
-7,-32,31,373,-3,19,-2,327,-7,-46,50,103
1,-2,31,366,-7,-10,20,363,-2,18,17,151
-6,-15,13,307,0,-19,40,377,-7,-31,34,230
0,-17,51,234,-5,-3,10,375,-2,-58,72,308
-4,6,-4,162,0,-23,49,370,-5,36,-16,362
-5,-60,63,90,-4,3,-1,364,-4,-61,71,373
-2,33,1,19,-1,-35,60,315,-3,36,-11,378
-5,-49,46,0,-1,17,-11,230,,,,
0,-57,,,-3,-43,70,160,,,,
71,0,,,-2,27,-17,73,-5,-53,63,374
-3,38,-18,0,-5,-34,33,2,-5,28,-2,367
0,-63,71,0,-1,,,,-4,-46,51,322
0,-8,37,0,,3,30,0,-3,17,9,247
-3,-7,10,0,-3,-23,16,0,-5,-32,43,177
-2,-62,64,0,-3,-62,75,0,-1,7,19,110
-1,32,-6,0,-3,44,-16,0,-5,-25,30,30
-4,-49,50,0,-3,-69,63,0,0,-4,32,0
2,-46,67,0,-2,-39,66,0,-5,23,-12,0
-5,31,-19,0,-1,25,-21,0,-1,-48,67,0
1,-62,73,0,1,-65,78,0,-1,-8,43,0
-2,3,31,0,0,21,26,0,-5,-10,4,0
-5,-14,14,0,-6,-25,15,0,2,-27,56,0
